SOW_ID,Customer_Name,Product_Sub_Category,2024_Contribution_Pct,2025_Contribution_Pct,2026_Contribution_Pct
2711,"JELD-WEN, Inc.",Spend,19.8,19.8,19.8
2711,"JELD-WEN, Inc.",Supplier,30.8,30.8,30.8
2711,"JELD-WEN, Inc.",Projects,24.6,24.6,24.6
2711,"JELD-WEN, Inc.",ICM,24.8,24.8,24.8
3146,"JELD-WEN, Inc.",Sourcing (Indirect),20,20,20
3146,"JELD-WEN, Inc.",Spend,20,20,20
3146,"JELD-WEN, Inc.",Supplier,20,20,20
3146,"JELD-WEN, Inc.",Projects,20,20,20
3146,"JELD-WEN, Inc.",ICM,6.7,6.7,6.7
3146,"JELD-WEN, Inc.",MI,6.7,6.7,6.7
3146,"JELD-WEN, Inc.",Should Cost,7,6.7,6.7
3146,"JELD-WEN, Inc.",Other (Pendo),-0.3,0,0
3147,"JELD-WEN, Inc.",Sourcing (Indirect),20,20,20
3147,"JELD-WEN, Inc.",Spend,20,20,20
3147,"JELD-WEN, Inc.",Supplier,20,20,20
3147,"JELD-WEN, Inc.",Projects,20,20,20
3147,"JELD-WEN, Inc.",ICM,6.7,6.7,6.7
3147,"JELD-WEN, Inc.",MI,6.7,6.7,6.7
3147,"JELD-WEN, Inc.",Should Cost,7,6.7,6.7
3147,"JELD-WEN, Inc.",Other (Pendo),-0.3,0,0
2761,"JPMorgan Chase Bank, National Association",TPRM,100,100,100
2762,"JPMorgan Chase Bank, National Association",TPRM,100,100,100
476,Johnson Controls,Sourcing (Indirect),21.8,21.8,21.8
476,Johnson Controls,Spend,45.5,45.5,45.5
476,Johnson Controls,Supplier,32.7,32.7,32.7
477,Johnson Controls,Spend,50,50,50
477,Johnson Controls,Supplier,50,50,50
523,Kellanova,Sourcing (Indirect),12,12,12
523,Kellanova,Spend,12,12,12
523,Kellanova,Supplier,12,12,12
523,Kellanova,P2O,38.7,38.7,38.7
523,Kellanova,A/P,13.4,13.4,13.4
523,Kellanova,Projects,12,12,12
524,Kellanova,Sourcing (Indirect),12,12,12
524,Kellanova,Supplier,12,12,12
524,Kellanova,P2O,50.7,50.7,50.7
524,Kellanova,A/P,13.4,13.4,13.4
524,Kellanova,Projects,12,12,12
3235,Kellanova,Other (Pendo),100,100,100
2991,WK Kellogg Company,Sourcing (Indirect),12,12,12
2991,WK Kellogg Company,Spend,12,12,12
2991,WK Kellogg Company,Supplier,12,12,12
2991,WK Kellogg Company,P2O,38.7,38.7,38.7
2991,WK Kellogg Company,A/P,13.4,13.4,13.4
2991,WK Kellogg Company,Projects,12,12,12
2992,WK Kellogg Company,Sourcing (Indirect),12,12,12
2992,WK Kellogg Company,Supplier,12,12,12
2992,WK Kellogg Company,P2O,50.7,50.7,50.7
2992,WK Kellogg Company,A/P,13.4,13.4,13.4
2992,WK Kellogg Company,Projects,12,12,12
3511,Keyera Partnership,Sourcing (Indirect),0,10,10
3511,Keyera Partnership,Contract,0,10,10
3511,Keyera Partnership,Supplier,0,10,10
3511,Keyera Partnership,P2O,0,40,40
3511,Keyera Partnership,A/P,0,20,20
3511,Keyera Partnership,Projects,0,10,10
3511,Keyera Partnership,Other (Pendo),0,0,0
3512,Keyera Partnership,Sourcing (Indirect),0,10,10
3512,Keyera Partnership,Contract,0,10,10
3512,Keyera Partnership,Supplier,0,10,10
3512,Keyera Partnership,P2O,0,40,40
3512,Keyera Partnership,A/P,0,20,20
3512,Keyera Partnership,Projects,0,10,10
1035,Kiewit Corporation,Supplier,4.2,4.2,4.2
1035,Kiewit Corporation,P2O,37.1,37.1,37.1
1035,Kiewit Corporation,A/P,18.6,18.6,18.6
1035,Kiewit Corporation,Projects,40.1,40.1,40.1
3179,Kiewit Corporation,Sourcing (Indirect),50,50,50
3179,Kiewit Corporation,Projects,50,50,50
3187,Kiewit Corporation,Click,100,100,100
3188,Kiewit Corporation,Click,100,100,100
1222,Kiewit Corporation,Contract,100,100,100
3575,Kingston Midstream Limited,P2O,0,100,100
3266,KUKA Aktiengesellschaft,Spend,100,100,100
3267,KUKA Aktiengesellschaft,Spend,100,100,100
2339,"Laboratorios PiSA, S.A. de C.V.",Sourcing (Indirect),35,35,35
2339,"Laboratorios PiSA, S.A. de C.V.",Spend,65,65,65
552,"Laredo Petroleum, Inc.",Sourcing (Indirect),32.3,32.3,32.3
552,"Laredo Petroleum, Inc.",Contract,35.5,35.5,35.5
552,"Laredo Petroleum, Inc.",Supplier,32.3,32.3,32.3
2893,"Lee County Electric Cooperative, Inc.",Contract,33.3,33.3,33.3
2893,"Lee County Electric Cooperative, Inc.",Supplier,33.3,33.3,33.3
2893,"Lee County Electric Cooperative, Inc.",TPRM,33.3,33.3,33.3
2894,"Lee County Electric Cooperative, Inc.",Contract,33.3,33.3,33.3
2894,"Lee County Electric Cooperative, Inc.",Supplier,33.3,33.3,33.3
2894,"Lee County Electric Cooperative, Inc.",TPRM,33.3,33.3,33.3
558,Legal & General Resources Limited,Sourcing (Indirect),20,20,20
558,Legal & General Resources Limited,Spend,20,20,20
558,Legal & General Resources Limited,Contract,20,20,20
558,Legal & General Resources Limited,Supplier,20,20,20
558,Legal & General Resources Limited,Projects,20,20,20
561,Lennox International,Sourcing (Indirect),6.2,6.2,6.2
561,Lennox International,Spend,24.7,24.7,24.7
561,Lennox International,Contract,7.2,7.2,7.2
561,Lennox International,Supplier,6.4,6.4,6.4
561,Lennox International,P2O,37,37,37
561,Lennox International,A/P,18.5,18.5,18.5
1717,Lenovo HK Service Ltd,Sourcing (Indirect),34.8,34.8,34.8
1717,Lenovo HK Service Ltd,Supplier,34.4,34.4,34.4
1717,Lenovo HK Service Ltd,Projects,30.7,30.7,30.7
1718,Lenovo HK Service Ltd,Sourcing (Indirect),34.8,34.8,34.8
1718,Lenovo HK Service Ltd,Supplier,34.4,34.4,34.4
1718,Lenovo HK Service Ltd,Projects,30.7,30.7,30.7
2160,Liberty Global Corporate B.V,Sourcing (Indirect),37.4,11.9,11.9
2160,Liberty Global Corporate B.V,Sourcing (Direct),11.9,0,0
2160,Liberty Global Corporate B.V,Spend,11.9,37.4,37.4
2160,Liberty Global Corporate B.V,Contract,0,11.9,11.9
2160,Liberty Global Corporate B.V,Supplier,0,11.9,11.9
2160,Liberty Global Corporate B.V,P2O,11.9,0,0
2160,Liberty Global Corporate B.V,A/P,11.9,0,0
2160,Liberty Global Corporate B.V,Projects,0,11.9,11.9
2160,Liberty Global Corporate B.V,Cat WB,0,11.9,11.9
2160,Liberty Global Corporate B.V,Warehouse,3.3,0,0
2160,Liberty Global Corporate B.V,Click,3.3,3.3,3.3
2160,Liberty Global Corporate B.V,Other (Pendo),8.6,0,0
2161,Liberty Global Corporate B.V,Sourcing (Indirect),19.8,19.8,19.8
2161,Liberty Global Corporate B.V,Spend,8.9,8.9,8.9
2161,Liberty Global Corporate B.V,Contract,19.8,19.8,19.8
2161,Liberty Global Corporate B.V,Supplier,19.8,19.8,19.8
2161,Liberty Global Corporate B.V,Projects,19.8,19.8,19.8
2161,Liberty Global Corporate B.V,Cat WB,8.9,8.9,8.9
2161,Liberty Global Corporate B.V,Click,3.1,3.1,3.1
567,Lionsgate,Sourcing (Indirect),16,16,16
567,Lionsgate,Spend,52,52,52
567,Lionsgate,Contract,16,16,16
567,Lionsgate,Supplier,16,16,16
3222,Linde India Limited,Sourcing (Indirect),100,100,100
2223,LKQ,Spend,60.3,60.3,60.3
2223,LKQ,Projects,40,40,40
2223,LKQ,Other (Pendo),-0.3,-0.3,-0.3
2598,Lotuss Stores (Malaysia) Sdn Bhd,Sourcing (Indirect),100,100,100
2305,LSG Lufthansa Service Holding AG corporation,Sourcing (Indirect),33.3,33.3,33.3
2305,LSG Lufthansa Service Holding AG corporation,Contract,33.3,33.3,33.3
2305,LSG Lufthansa Service Holding AG corporation,Projects,33.3,33.3,33.3
573,"Macy's Corporation Services, Inc",Spend,100,100,100
875,"Macy's Corporation Services, Inc",Sourcing (Indirect),25,25,25
875,"Macy's Corporation Services, Inc",Contract,25,25,25
875,"Macy's Corporation Services, Inc",Supplier,25,25,25
875,"Macy's Corporation Services, Inc",Projects,25,25,25
580,Masco,Sourcing (Indirect),33.9,33.9,33.9
580,Masco,Spend,66.1,66.1,66.1
1901,Masco,Supplier,27,27,27
1901,Masco,MDM,73,73,73
581,Masco,Spend,0,100,100
581,Masco,Other (Pendo),100,0,0
2058,Masco,Sourcing (Indirect),76.7,76.7,76.7
2058,Masco,Supplier,23.3,23.3,23.3
2058,Masco,Other (Pendo),0,0,0
2059,Masco,Sourcing (Indirect),76.7,76.7,76.7
2059,Masco,Supplier,23.3,23.3,23.3
2059,Masco,Other (Pendo),0,0,0
2879,"Marriott International Administrative Services, Inc",Contract,100,100,100
2880,"Marriott International Administrative Services, Inc",Contract,100,100,100
1846,"Mattress Firm, Inc.",Spend,57.6,57.6,57.6
1846,"Mattress Firm, Inc.",Contract,27.1,27.1,27.1
1846,"Mattress Firm, Inc.",Other (Pendo),15.3,15.3,15.3
2142,"Mattress Firm, Inc.",Sourcing (Indirect),50,50,50
2142,"Mattress Firm, Inc.",Projects,50,50,50
3291,Mahindra and Mahindra Limited,Sourcing (Indirect),17.9,17.9,17.9
3291,Mahindra and Mahindra Limited,Spend,12,12,12
3291,Mahindra and Mahindra Limited,P2O,33.9,33.9,33.9
3291,Mahindra and Mahindra Limited,A/P,16.9,16.9,16.9
3291,Mahindra and Mahindra Limited,ICM,7.5,7.5,7.5
3291,Mahindra and Mahindra Limited,Should Cost,5.2,5.2,5.2
3291,Mahindra and Mahindra Limited,Click,1.3,1.3,1.3
3291,Mahindra and Mahindra Limited,MDM item Master Gov,5.2,5.2,5.2
3292,Mahindra and Mahindra Limited,Sourcing (Indirect),17.9,17.9,17.9
3292,Mahindra and Mahindra Limited,Spend,12,12,12
3292,Mahindra and Mahindra Limited,P2O,33.9,33.9,33.9
3292,Mahindra and Mahindra Limited,A/P,16.9,16.9,16.9
3292,Mahindra and Mahindra Limited,ICM,7.5,7.5,7.5
3292,Mahindra and Mahindra Limited,Should Cost,5.2,5.2,5.2
3292,Mahindra and Mahindra Limited,Click,1.3,1.3,1.3
3292,Mahindra and Mahindra Limited,MDM item Master Gov,5.2,5.2,5.2
1787,"McCarthy Holdings, Inc.",Sourcing (Indirect),9.5,9.5,9.5
1787,"McCarthy Holdings, Inc.",Spend,24.3,24.3,24.3
1787,"McCarthy Holdings, Inc.",Contract,9.6,9.6,9.6
1787,"McCarthy Holdings, Inc.",Supplier,9.5,9.5,9.5
1787,"McCarthy Holdings, Inc.",P2O,38.4,38.4,38.4
1787,"McCarthy Holdings, Inc.",Projects,8.7,8.7,8.7
1787,"McCarthy Holdings, Inc.",Other (Pendo),0,0,0
3604,McDermott Inc.,P2O,0,100,100
3605,McDermott Inc.,P2O,0,100,100
601,McKesson Corporation,Spend,100,100,100
604,Change Healthcare,Spend,100,100,100
2588,"McLane Company, Inc.",Sourcing (Indirect),6.3,6.3,6.3
2588,"McLane Company, Inc.",Spend,21,21,21
2588,"McLane Company, Inc.",Contract,6.2,6.2,6.2
2588,"McLane Company, Inc.",Supplier,6.2,6.2,6.2
2588,"McLane Company, Inc.",P2O,36.2,36.2,36.2
2588,"McLane Company, Inc.",A/P,18.1,18.1,18.1
2588,"McLane Company, Inc.",ICM,6.2,6.2,6.2
2589,"McLane Company, Inc.",Sourcing (Indirect),3.3,3.3,3.3
2589,"McLane Company, Inc.",Spend,3.3,3.3,3.3
2589,"McLane Company, Inc.",Contract,3.3,3.3,3.3
2589,"McLane Company, Inc.",Supplier,3.3,3.3,3.3
2589,"McLane Company, Inc.",P2O,55.6,55.6,55.6
2589,"McLane Company, Inc.",A/P,27.8,27.8,27.8
2589,"McLane Company, Inc.",ICM,3.3,3.3,3.3
2070,"Medexus Pharma, Inc.",Contract,100,100,100
2663,Mediq B.V.,Sourcing (Indirect),50,50,50
2663,Mediq B.V.,Contract,50,50,50
2980,Mega Labs S.A./Italmex S.A,Sourcing (Indirect),20,20,20
2980,Mega Labs S.A./Italmex S.A,Spend,20,20,20
2980,Mega Labs S.A./Italmex S.A,Supplier,20,20,20
2980,Mega Labs S.A./Italmex S.A,P2O,20,20,20
2980,Mega Labs S.A./Italmex S.A,Projects,20,20,20
2981,Mega Labs S.A./Italmex S.A,Sourcing (Indirect),20,20,20
2981,Mega Labs S.A./Italmex S.A,Spend,20,20,20
2981,Mega Labs S.A./Italmex S.A,Supplier,20,20,20
2981,Mega Labs S.A./Italmex S.A,P2O,20,20,20
2981,Mega Labs S.A./Italmex S.A,Projects,20,20,20
3567,Mercedes-Benz Group AG,Sourcing (Indirect),0,15,15
3567,Mercedes-Benz Group AG,Contract,0,15,15
3567,Mercedes-Benz Group AG,Supplier,0,15,15
3567,Mercedes-Benz Group AG,P2O,0,26.7,26.7
3567,Mercedes-Benz Group AG,A/P,0,13.3,13.3
3567,Mercedes-Benz Group AG,ICM,0,15,15
3567,Mercedes-Benz Group AG,Other (Pendo),0,0,0
3568,Mercedes-Benz Group AG,Qi,0,100,100
3682,Mirvac Procurement Pty Ltd.,Sourcing (Indirect),0,53.2,53.2
3682,Mirvac Procurement Pty Ltd.,Contract,0,46.8,46.8
3683,Mirvac Procurement Pty Ltd.,Sourcing (Indirect),0,49.1,49.1
3683,Mirvac Procurement Pty Ltd.,Contract,0,50.9,50.9
1178,MDC Oil & Gas Holding Company LLC,Sourcing (Indirect),33.3,33.3,33.3
1178,MDC Oil & Gas Holding Company LLC,Contract,33.3,33.3,33.3
1178,MDC Oil & Gas Holding Company LLC,Supplier,33.3,33.3,33.3
1175,MGM Resorts International,Spend,100,100,100
950,MKS Instruments,Sourcing (Indirect),26.3,26.3,26.3
950,MKS Instruments,Spend,21.2,21.2,21.2
950,MKS Instruments,Supplier,26.3,26.3,26.3
950,MKS Instruments,Projects,26.3,26.3,26.3
3321,Mondelez Global LLC,Other (Pendo),0,100,100
2043,"Dollar Financial Group, Inc.",Contract,43.9,43.9,43.9
2043,"Dollar Financial Group, Inc.",Supplier,43.9,43.9,43.9
2043,"Dollar Financial Group, Inc.",Click,12.2,12.2,12.2
2506,MSCI Inc.,Supplier,87.2,87.2,87.2
2506,MSCI Inc.,Click,12.8,12.8,12.8
2507,MSCI Inc.,Supplier,87.2,87.2,87.2
2507,MSCI Inc.,Click,12.8,12.8,12.8
633,"Mylan, Inc.",Sourcing (Indirect),11.8,11.8,11.8
633,"Mylan, Inc.",Spend,14.1,14.1,14.1
633,"Mylan, Inc.",Contract,11.8,11.8,11.8
633,"Mylan, Inc.",Supplier,11.8,11.8,11.8
633,"Mylan, Inc.",P2O,50.4,50.4,50.4
634,"Mylan, Inc.",P2O,100,100,100
3111,"Mylan, Inc.",Other (Pendo),100,100,100
3418,NE Property B.V,Sourcing (Indirect),25.5,18.6,18.6
3418,NE Property B.V,Spend,27.2,0,0
3418,NE Property B.V,Contract,25.5,44.1,44.1
3418,NE Property B.V,Supplier,10.8,18.6,18.6
3418,NE Property B.V,Projects,10.8,18.6,18.6
3418,NE Property B.V,Other (Pendo),0.2,0,0
3419,NE Property B.V,Sourcing (Indirect),25.5,18.6,18.6
3419,NE Property B.V,Spend,27.2,0,0
3419,NE Property B.V,Contract,25.5,44.1,44.1
3419,NE Property B.V,Supplier,10.8,18.6,18.6
3419,NE Property B.V,Projects,10.8,18.6,18.6
3419,NE Property B.V,Other (Pendo),0.2,0,0
3903,NIKE Inc,Digital Tool,0,100,100
3137,North Caspian Operating Company N.V,Sourcing (Indirect),11,11,11
3137,North Caspian Operating Company N.V,Contract,11,11,11
3137,North Caspian Operating Company N.V,Supplier,13.7,13.7,13.7
3137,North Caspian Operating Company N.V,P2O,49.6,49.6,49.6
3137,North Caspian Operating Company N.V,ICM,14.8,14.8,14.8
3138,North Caspian Operating Company N.V,Sourcing (Indirect),14.9,14.9,14.9
3138,North Caspian Operating Company N.V,Contract,8.5,8.5,8.5
3138,North Caspian Operating Company N.V,Supplier,12.8,12.8,12.8
3138,North Caspian Operating Company N.V,P2O,51.1,51.1,51.1
3138,North Caspian Operating Company N.V,ICM,12.8,12.8,12.8
3138,North Caspian Operating Company N.V,Other (Pendo),0,0,0
3729,North Caspian Operating Company N.V,Sourcing (Indirect),0,14.9,14.9
3729,North Caspian Operating Company N.V,Contract,0,8.5,8.5
3729,North Caspian Operating Company N.V,Supplier,0,12.8,12.8
3729,North Caspian Operating Company N.V,P2O,0,51.1,51.1
3729,North Caspian Operating Company N.V,ICM,0,12.8,12.8
3729,North Caspian Operating Company N.V,Other (Pendo),0,0,0
3863,North Caspian Operating Company N.V,Sourcing (Indirect),0,14.9,14.9
3863,North Caspian Operating Company N.V,Contract,0,8.5,8.5
3863,North Caspian Operating Company N.V,Supplier,0,12.8,12.8
3863,North Caspian Operating Company N.V,P2O,0,51.1,51.1
3863,North Caspian Operating Company N.V,ICM,0,12.8,12.8
3864,North Caspian Operating Company N.V,Sourcing (Indirect),0,14.9,14.9
3864,North Caspian Operating Company N.V,Contract,0,8.5,8.5
3864,North Caspian Operating Company N.V,Supplier,0,12.8,12.8
3864,North Caspian Operating Company N.V,P2O,0,51.1,51.1
3864,North Caspian Operating Company N.V,ICM,0,12.8,12.8
3381,North Caspian Operating Company N.V,Sourcing (Indirect),0,14.9,14.9
3381,North Caspian Operating Company N.V,Contract,0,8.5,8.5
3381,North Caspian Operating Company N.V,Supplier,0,12.8,12.8
3381,North Caspian Operating Company N.V,P2O,0,51.1,51.1
3381,North Caspian Operating Company N.V,ICM,0,12.8,12.8
3381,North Caspian Operating Company N.V,Other (Pendo),0,0,0
3344,Northern Data AG,Sourcing (Indirect),0,14.9,14.9
3344,Northern Data AG,Contract,0,8.5,8.5
3344,Northern Data AG,Supplier,0,12.8,12.8
3344,Northern Data AG,P2O,67,51.1,51.1
3344,Northern Data AG,A/P,33,0,0
3344,Northern Data AG,ICM,0,12.8,12.8
3344,Northern Data AG,Other (Pendo),0,0,0
3345,Northern Data AG,P2O,67,67,67
3345,Northern Data AG,A/P,33,33,33
2704,NEOM Company,Sourcing (Indirect),15.5,15.5,15.5
2704,NEOM Company,Spend,27.7,27.7,27.7
2704,NEOM Company,Contract,6.7,6.7,6.7
2704,NEOM Company,Supplier,6.7,6.7,6.7
2704,NEOM Company,P2O,15.8,19.7,19.7
2704,NEOM Company,A/P,8.5,8.5,8.5
2704,NEOM Company,ICM,15.3,15.3,15.3
2704,NEOM Company,Other (Pendo),3.9,0,0
2705,NEOM Company,Sourcing (Indirect),15.5,15.5,15.5
2705,NEOM Company,Spend,27.7,27.7,27.7
2705,NEOM Company,Contract,6.7,6.7,6.7
2705,NEOM Company,Supplier,6.7,6.7,6.7
2705,NEOM Company,P2O,15.8,19.7,19.7
2705,NEOM Company,A/P,8.5,8.5,8.5
2705,NEOM Company,ICM,15.3,15.3,15.3
2705,NEOM Company,Other (Pendo),3.9,0,0
3804,NEOM Company,Sourcing (Indirect),0,15.5,15.5
3804,NEOM Company,Spend,0,27.7,27.7
3804,NEOM Company,Contract,0,6.7,6.7
3804,NEOM Company,Supplier,0,6.7,6.7
3804,NEOM Company,P2O,0,19.7,19.7
3804,NEOM Company,A/P,0,8.5,8.5
3804,NEOM Company,ICM,0,15.3,15.3
2883,Société des Produits Nestle S.A.,Should Cost,100,100,100
2884,Société des Produits Nestle S.A.,Should Cost,100,100,100
1750,NETZSCH,Spend,100,100,100
2150,Newmont USA Limited,Spend,70,70,70
2150,Newmont USA Limited,Projects,30,30,30
655,"Trividia Health, Inc.",Supplier,100,100,100
1395,North Oil Company,Sourcing (Indirect),100,100,100
3163,OCI Global,Sourcing (Indirect),100,100,100
3164,OCI Global,Sourcing (Indirect),100,100,100
661,OGE Energy Corp.,Sourcing (Indirect),21.2,21.2,21.2
661,OGE Energy Corp.,Spend,31.7,31.7,31.7
661,OGE Energy Corp.,Contract,13.5,13.5,13.5
661,OGE Energy Corp.,Supplier,6.4,6.4,6.4
661,OGE Energy Corp.,P2O,27.1,27.1,27.1
663,OGE Energy Corp.,P2O,66,66,66
663,OGE Energy Corp.,A/P,34,34,34
2949,OGE Energy Corp.,P2O,66,66,66
2949,OGE Energy Corp.,A/P,34,34,34
877,Oncor Electric Delivery Company LLC,Sourcing (Indirect),13.7,13.7,13.7
877,Oncor Electric Delivery Company LLC,Spend,52.5,52.5,52.5
877,Oncor Electric Delivery Company LLC,Contract,20.8,20.8,20.8
877,Oncor Electric Delivery Company LLC,Supplier,13,13,13
877,Oncor Electric Delivery Company LLC,Other (Pendo),0,0,0
1115,Otis Elevator Company,Spend,100,100,100
1830,"Oceaneering International, Inc.",Sourcing (Indirect),8.6,8.6,8.6
1830,"Oceaneering International, Inc.",Spend,26.1,26.1,26.1
1830,"Oceaneering International, Inc.",A/P,65.4,65.4,65.4
2077,Oilserv Limited,Sourcing (Indirect),25,25,25
2077,Oilserv Limited,Contract,25,25,25
2077,Oilserv Limited,Supplier,25,25,25
2077,Oilserv Limited,Projects,25,25,25
3882,Pacific Gas and Electric Company,Sourcing (Indirect),0,100,100
3884,Pacific Gas and Electric Company,Sourcing (Indirect),0,100,100
2376,PBF Holding Company LLC,Sourcing (Indirect),63.4,63.4,63.4
2376,PBF Holding Company LLC,Contract,36.6,36.6,36.6
2376,PBF Holding Company LLC,Other (Pendo),0,0,0
2377,PBF Holding Company LLC,Sourcing (Indirect),63.4,63.4,63.4
2377,PBF Holding Company LLC,Contract,36.6,36.6,36.6
2377,PBF Holding Company LLC,Other (Pendo),0,0,0
1818,Paradip International Cargo Terminal Pvt. Ltd.,Sourcing (Indirect),60,60,60
1818,Paradip International Cargo Terminal Pvt. Ltd.,Contract,40,40,40
1591,Party City Holdings Inc.,Spend,100,100,100
1495,"Patterson Companies, Inc.",Sourcing (Indirect),8.5,8.5,8.5
1495,"Patterson Companies, Inc.",Spend,31.3,31.3,31.3
1495,"Patterson Companies, Inc.",Contract,9.2,9.2,9.2
1495,"Patterson Companies, Inc.",Supplier,8.5,8.5,8.5
1495,"Patterson Companies, Inc.",P2O,28.4,28.4,28.4
1495,"Patterson Companies, Inc.",A/P,14.2,14.2,14.2
1495,"Patterson Companies, Inc.",Other (Pendo),0,0,0
3050,PENGERANG REFINING COMPANY SDN BHD,P2O,100,100,100
1872,PERFETTI VAN MELLE INDIA PVT. LTD.,Sourcing (Indirect),100,100,100
2683,"Performance Health Holdings, Inc.",Sourcing (Indirect),100,100,100
3351,Phibro Animal Health Corporation,Sourcing (Indirect),13.6,10,10
3351,Phibro Animal Health Corporation,Spend,13.6,10,10
3351,Phibro Animal Health Corporation,Contract,13.6,10,10
3351,Phibro Animal Health Corporation,Supplier,13,10,10
3351,Phibro Animal Health Corporation,P2O,30.8,26.7,26.7
3351,Phibro Animal Health Corporation,A/P,15.4,13.3,13.3
3351,Phibro Animal Health Corporation,ICM,0,10,10
3351,Phibro Animal Health Corporation,Click,0,10,10
3351,Phibro Animal Health Corporation,Other (Pendo),0,0,0
3352,Phibro Animal Health Corporation,Sourcing (Indirect),11.5,10,10
3352,Phibro Animal Health Corporation,Spend,11.5,10,10
3352,Phibro Animal Health Corporation,Contract,11.5,10,10
3352,Phibro Animal Health Corporation,Supplier,11.5,10,10
3352,Phibro Animal Health Corporation,P2O,35.9,26.7,26.7
3352,Phibro Animal Health Corporation,A/P,17.9,13.3,13.3
3352,Phibro Animal Health Corporation,ICM,0,10,10
3352,Phibro Animal Health Corporation,Click,0,10,10
3352,Phibro Animal Health Corporation,Other (Pendo),0,0,0
2930,Philips Electronics Nederland B.V.,Sourcing (Indirect),20,20,20
2930,Philips Electronics Nederland B.V.,Spend,20,20,20
2930,Philips Electronics Nederland B.V.,Contract,20,20,20
2930,Philips Electronics Nederland B.V.,Supplier,20,20,20
2930,Philips Electronics Nederland B.V.,Projects,20,20,20
2434,Philips Electronics Nederland B.V.,Sourcing (Indirect),20,20,20
2434,Philips Electronics Nederland B.V.,Spend,20,20,20
2434,Philips Electronics Nederland B.V.,Contract,20,20,20
2434,Philips Electronics Nederland B.V.,Supplier,20,20,20
2434,Philips Electronics Nederland B.V.,Projects,20,20,20
3896,Philips Electronics Nederland B.V.,Sourcing (Indirect),0,20,20
3896,Philips Electronics Nederland B.V.,Spend,0,20,20
3896,Philips Electronics Nederland B.V.,Contract,0,20,20
3896,Philips Electronics Nederland B.V.,Supplier,0,20,20
3896,Philips Electronics Nederland B.V.,Projects,0,20,20
3272,Philips Electronics Nederland B.V.,Sourcing (Indirect),20,20,20
3272,Philips Electronics Nederland B.V.,Spend,20,20,20
3272,Philips Electronics Nederland B.V.,Contract,20,20,20
3272,Philips Electronics Nederland B.V.,Supplier,20,20,20
3272,Philips Electronics Nederland B.V.,Projects,20,20,20
3273,Philips Electronics Nederland B.V.,Sourcing (Indirect),20,20,20
3273,Philips Electronics Nederland B.V.,Spend,20,20,20
3273,Philips Electronics Nederland B.V.,Contract,20,20,20
3273,Philips Electronics Nederland B.V.,Supplier,20,20,20
3273,Philips Electronics Nederland B.V.,Projects,20,20,20
3577,Phillips 66 Company,Sourcing (Indirect),0,100,100
3578,Phillips 66 Company,Sourcing (Indirect),0,100,100
3639,Pelabuhan Tanjung Pelepas SDN BHD,Contract,0,100,100
3640,Pelabuhan Tanjung Pelepas SDN BHD,Contract,0,100,100
883,Petronas ICT SDN BHD,Sourcing (Indirect),12,12,12
883,Petronas ICT SDN BHD,Spend,12,12,12
883,Petronas ICT SDN BHD,Contract,12,12,12
883,Petronas ICT SDN BHD,Supplier,12,12,12
883,Petronas ICT SDN BHD,P2O,30,30,30
883,Petronas ICT SDN BHD,A/P,10,10,10
883,Petronas ICT SDN BHD,Projects,12,12,12
2553,Petronas ICT SDN BHD,Sourcing (Indirect),21.3,21.3,21.3
2553,Petronas ICT SDN BHD,Spend,4,4,4
2553,Petronas ICT SDN BHD,Supplier,8.6,8.6,8.6
2553,Petronas ICT SDN BHD,P2O,38.3,38.3,38.3
2553,Petronas ICT SDN BHD,A/P,19.2,19.2,19.2
2553,Petronas ICT SDN BHD,Projects,8.6,8.6,8.6
2553,Petronas ICT SDN BHD,Other (Pendo),0,0,0
2082,Petronas ICT SDN BHD,Supplier,100,100,100
3799,Petronas ICT SDN BHD,Supplier,0,100,100
3251,Petronas ICT SDN BHD,Sourcing (Indirect),12,12,12
3251,Petronas ICT SDN BHD,Spend,12,12,12
3251,Petronas ICT SDN BHD,Contract,12,12,12
3251,Petronas ICT SDN BHD,Supplier,12,12,12
3251,Petronas ICT SDN BHD,P2O,30,30,30
3251,Petronas ICT SDN BHD,A/P,10,10,10
3251,Petronas ICT SDN BHD,Projects,12,12,12
2622,Petronas ICT SDN BHD,Sourcing (Indirect),12,12,12
2622,Petronas ICT SDN BHD,Spend,12,12,12
2622,Petronas ICT SDN BHD,Contract,12,12,12
2622,Petronas ICT SDN BHD,Supplier,12,12,12
2622,Petronas ICT SDN BHD,P2O,30,30,30
2622,Petronas ICT SDN BHD,A/P,10,10,10
2622,Petronas ICT SDN BHD,Projects,12,12,12
3265,Petronas ICT SDN BHD,Sourcing (Indirect),12,12,12
3265,Petronas ICT SDN BHD,Spend,12,12,12
3265,Petronas ICT SDN BHD,Contract,12,12,12
3265,Petronas ICT SDN BHD,Supplier,12,12,12
3265,Petronas ICT SDN BHD,P2O,30,30,30
3265,Petronas ICT SDN BHD,A/P,10,10,10
3265,Petronas ICT SDN BHD,Projects,12,12,12
3834,Petronas ICT SDN BHD,Sourcing (Indirect),0,12,12
3834,Petronas ICT SDN BHD,Spend,0,12,12
3834,Petronas ICT SDN BHD,Contract,0,12,12
3834,Petronas ICT SDN BHD,Supplier,0,12,12
3834,Petronas ICT SDN BHD,P2O,0,30,30
3834,Petronas ICT SDN BHD,A/P,0,10,10
